TableID,TableName,Name,DataType,Size,Nullable,Description,IsInCSV,Scrambled
1018000,FantasyDefenseGame,FantasyPointsFantasyDraft,decimal,32,True,Fantasy points based on FantasyDraft's daily fantasy scoring system.,True,True
1018000,FantasyDefenseGame,FantasyDraftFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed to opposing offensive players (QB; RB; WR and TE),True,True
1018000,FantasyDefenseGame,FantasyDraftQuarterbackFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed to opposing quarterbacks,True,True
1018000,FantasyDefenseGame,FantasyDraftRunningbackFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed to opposing running backs,True,True
1018000,FantasyDefenseGame,FantasyDraftWideReceiverFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed to opposing wide receivers,True,True
1018000,FantasyDefenseGame,FantasyDraftTightEndFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed to opposing tight ends,True,True
1018000,FantasyDefenseGame,FantasyDraftKickerFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed to opposing kickers,True,True
1018000,FantasyDefenseGame,ScoringDetails,ScoringDetail[],,True,The details of the scoring plays this fantasy DST recorded,False,True
1096000,FantasyGame,GameID,integer,32,True,Auto generated unique ID for this game (subject to change; although it very rarely does). For a static ID; use GameKey.,True,False
1096000,FantasyGame,PlayerID,integer,32,True,Unique ID assigned to each player that stays with them throughout their career,True,False
1096000,FantasyGame,SeasonType,integer,32,False,The type of season that this record corresponds to (1=Regular Season; 2=PreSeason; 3=PostSeason; 4=OffSeason; 5=AllStar),True,False
1096000,FantasyGame,Season,integer,32,False,The NFL season of the game,True,False
1096000,FantasyGame,Day,date,,True,The date of the game in US Eastern Time,True,False
1096000,FantasyGame,DateTime,datetime,,True,The date and time of the game in US Eastern Time,True,False
1096000,FantasyGame,Week,integer,32,False,The NFL week of the game (regular season: 1 to 17; preseason: 0 to 4; postseason: 1 to 4),True,False
1096000,FantasyGame,Team,string,50,True,The abbreviation of the Team,True,False
1096000,FantasyGame,Opponent,string,50,True,The abbreviation of the Opponent,True,False
1096000,FantasyGame,HomeOrAway,string,4,True,Whether the player is Home or Away,True,False
1096000,FantasyGame,Number,integer,32,False,Player's jersey number,True,False
1096000,FantasyGame,Name,string,50,True,Player's name,True,False
1096000,FantasyGame,Position,string,50,True,Player's position for this particular game or season. Possible values: C; CB; DB; DE; DE/LB; DL; DT; FB; FS; G; ILB; K; KR; LB; LS; NT; OL; OLB; OT; P; QB; RB; S; SS; T; TE; WR,True,False
1096000,FantasyGame,PositionCategory,string,50,True,Abbreviation of either Offense; Defense or Special Teams (OFF; DEF; ST),True,False
1096000,FantasyGame,Activated,integer,32,False,Whether the player was Active at gametime,True,False
1096000,FantasyGame,Played,integer,32,False,Whether the player played in at least one play,True,False
1096000,FantasyGame,Started,integer,32,False,Whether the player started on offense or defense,True,False
1096000,FantasyGame,FantasyPoints,decimal,32,False,Fantasy points scored based on basic fantasy scoring system,True,False
1096000,FantasyGame,FantasyPointsPPR,decimal,32,False,Fantasy points scored based on basic PPR fantasy scoring system,True,False
1096000,FantasyGame,FantasyPosition,string,50,True,The player's fantasy football position. Possible values: QB; RB; WR; TE; DL; LB; DB; K; P; OL,True,False
1096000,FantasyGame,IsGameOver,boolean,,True,Whether the game is over (true/false),True,False
1096000,FantasyGame,FantasyPointsFanDuel,decimal,32,True,Fantasy points based on FanDuel's scoring system.,True,False
1096000,FantasyGame,FantasyPointsYahoo,decimal,32,True,Fantasy points based on Yahoo's daily fantasy scoring system.,True,False
1096000,FantasyGame,FantasyPointsDraftKings,decimal,32,True,Fantasy points based on DraftKings' scoring system.,True,False
1096000,FantasyGame,FanDuelPosition,string,10,True,The player's eligible position in FanDuel's daily fantasy sports platform.,True,False
1096000,FantasyGame,DraftKingsPosition,string,10,True,The player's eligible position in DraftKings' daily fantasy sports platform.,True,False
1096000,FantasyGame,YahooPosition,string,10,True,The player's eligible position in Yahoo's daily fantasy sports platform.,True,False
1096000,FantasyGame,OpponentRank,integer,32,True,The ranking of the player's opponent with regards to fantasy points allowed.,True,False
1096000,FantasyGame,OpponentPositionRank,integer,32,True,The ranking of the player's opponent by position with regards to fantasy points allowed.,True,False
1096000,FantasyGame,GlobalGameID,integer,32,True,A globally unique ID for this game. This value is guaranteed to be unique across all sports/leagues.,False,False
1096000,FantasyGame,Updated,datetime,,True,Time of last sync. Does not indicate that stats changed.,True,False
1019000,FantasyDefenseSeason,SeasonType,integer,32,False,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar).,True,False
1019000,FantasyDefenseSeason,Season,integer,32,False,The NFL regular season for which these totals apply,True,False
1019000,FantasyDefenseSeason,Team,string,50,True,The abbreviation of the Team,True,False
1019000,FantasyDefenseSeason,PointsAllowed,decimal,32,False,Number of points allowed,True,True
1019000,FantasyDefenseSeason,TouchdownsScored,decimal,32,False,Defensive and special teams touchdowns scores,True,True
1019000,FantasyDefenseSeason,SoloTackles,decimal,32,False,Total number solo tackles,True,True
1019000,FantasyDefenseSeason,AssistedTackles,decimal,32,False,Total number assisted tackles,True,True
1019000,FantasyDefenseSeason,Sacks,decimal,32,False,Total number of sacks of the opposing quarterback,True,True
1019000,FantasyDefenseSeason,SackYards,decimal,32,False,Total number of yards lost when sacking the opposing quarterback,True,True
1019000,FantasyDefenseSeason,PassesDefended,decimal,32,False,Total number of passes defended,True,True
1019000,FantasyDefenseSeason,FumblesForced,decimal,32,False,Total number of fumbles forced,True,True
1019000,FantasyDefenseSeason,FumblesRecovered,decimal,32,False,Total number of fumbles recovered,True,True
1019000,FantasyDefenseSeason,FumbleReturnYards,decimal,32,False,Total return yards from fumbles recovered,True,True
1019000,FantasyDefenseSeason,FumbleReturnTouchdowns,decimal,32,False,Total touchdowns from fumbles recovered,True,True
1019000,FantasyDefenseSeason,Interceptions,decimal,32,False,Total number of interceptions,True,True
1019000,FantasyDefenseSeason,InterceptionReturnYards,decimal,32,False,Total number of interception return yards,True,True
1019000,FantasyDefenseSeason,InterceptionReturnTouchdowns,decimal,32,False,Total number of interception returns for touchdowns,True,True
1019000,FantasyDefenseSeason,BlockedKicks,decimal,32,False,Total number of blocked field goals and blocked punts,True,True
1019000,FantasyDefenseSeason,Safeties,decimal,32,False,Total safeties scored,True,True
1019000,FantasyDefenseSeason,PuntReturns,decimal,32,False,Total number of punt returns,True,True
1019000,FantasyDefenseSeason,PuntReturnYards,decimal,32,False,Total number of punt return yards,True,True
1019000,FantasyDefenseSeason,PuntReturnTouchdowns,decimal,32,False,Total number of punt returns for touchdowns,True,True
1019000,FantasyDefenseSeason,PuntReturnLong,decimal,32,False,Longest punt return,True,True
1019000,FantasyDefenseSeason,KickReturns,decimal,32,False,Total number of kick returns,True,True
1019000,FantasyDefenseSeason,KickReturnYards,decimal,32,False,Total number of kick return yards,True,True
1019000,FantasyDefenseSeason,KickReturnTouchdowns,decimal,32,False,Total number of kick returns for touchdowns,True,True
1019000,FantasyDefenseSeason,KickReturnLong,decimal,32,False,Longest kick return,True,True
1019000,FantasyDefenseSeason,BlockedKickReturnTouchdowns,decimal,32,True,Blocked kicks returned for a touchdown,True,True
1019000,FantasyDefenseSeason,FieldGoalReturnTouchdowns,decimal,32,True,Field goal returns for touchdowns,True,True
1019000,FantasyDefenseSeason,FantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opposing offensive players (QB; RB; WR and TE),True,True
1019000,FantasyDefenseSeason,QuarterbackFantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opposing quarterbacks,True,True
1019000,FantasyDefenseSeason,RunningbackFantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opposing running backs,True,True
1019000,FantasyDefenseSeason,WideReceiverFantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opposing wide receivers,True,True
1019000,FantasyDefenseSeason,TightEndFantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opposing tight ends,True,True
1019000,FantasyDefenseSeason,KickerFantasyPointsAllowed,decimal,32,True,Fantasy points allowed to opposing kickers,True,True
1019000,FantasyDefenseSeason,Games,integer,32,True,Games played,True,False
1019000,FantasyDefenseSeason,BlockedKickReturnYards,decimal,32,True,Blocked kick recovery return yards,True,True
1019000,FantasyDefenseSeason,FieldGoalReturnYards,decimal,32,True,Field goal return yards (excluding blocked field goals),True,True
1019000,FantasyDefenseSeason,QuarterbackHits,decimal,32,True,Number of times hitting an opposing quarterback (this inludes sacks),True,True
1019000,FantasyDefenseSeason,TacklesForLoss,decimal,32,True,Tackles behind the opponent's line of scrimmage (sacks are also credited as a tackle for loss),True,True
1019000,FantasyDefenseSeason,DefensiveTouchdowns,decimal,32,True,Total touchdowns scored by the defense,True,True
1019000,FantasyDefenseSeason,SpecialTeamsTouchdowns,decimal,32,True,Total touchdowns scored by the special teams,True,True
1019000,FantasyDefenseSeason,FantasyPoints,decimal,32,True,Fantasy points scored based on basic fantasy scoring system,True,True
1019000,FantasyDefenseSeason,Temperature,integer,32,True,Temperature at game start (Fahrenheit),True,True
1019000,FantasyDefenseSeason,Humidity,integer,32,True,Humidity at game start (Percentage),True,True
1019000,FantasyDefenseSeason,WindSpeed,integer,32,True,Wind speed at game start (MPH),True,True
1019000,FantasyDefenseSeason,ThirdDownAttempts,decimal,32,True,Opponent's third down attempts,True,True
1019000,FantasyDefenseSeason,ThirdDownConversions,decimal,32,True,Opponent's third down conversions,True,True
1019000,FantasyDefenseSeason,FourthDownAttempts,decimal,32,True,Opponent's fourth down attempts,True,True
1019000,FantasyDefenseSeason,FourthDownConversions,decimal,32,True,Opponent's fourth down conversions,True,True
1019000,FantasyDefenseSeason,PointsAllowedByDefenseSpecialTeams,decimal,32,True,Number of points allowed to opposing offense and special teams.  This excludes points scored by the opponent's defense.,True,True
1019000,FantasyDefenseSeason,AuctionValue,decimal,32,True,Player's dollar value in a $200 salary cap auction draft.,True,True
1019000,FantasyDefenseSeason,AuctionValuePPR,decimal,32,True,Player's dollar value in a $200 salary cap PPR auction draft.,True,True
1019000,FantasyDefenseSeason,TwoPointConversionReturns,decimal,32,True,Two point conversions returned for two points.,True,True
1019000,FantasyDefenseSeason,FantasyPointsFanDuel,decimal,32,True,Fantasy points based on FanDuel's scoring system.,True,True
1019000,FantasyDefenseSeason,FantasyPointsDraftKings,decimal,32,True,Fantasy points based on DraftKings' scoring system.,True,True
1019000,FantasyDefenseSeason,OffensiveYardsAllowed,decimal,32,True,Offensive yards allowed by this team's defense.,True,True
1019000,FantasyDefenseSeason,PlayerID,integer,32,True,The team's unique PlayerID for use when mixing with player feeds.,True,False
1019000,FantasyDefenseSeason,FantasyPointsYahoo,decimal,32,True,Fantasy points based on Yahoo's daily fantasy scoring system.,True,True
1019000,FantasyDefenseSeason,AverageDraftPosition,decimal,32,True,The average draft position of the team's fantasy defense (DST),True,True
1019000,FantasyDefenseSeason,AverageDraftPositionPPR,decimal,32,True,The average draft position in PPR leagues of the team's fantasy defense (DST),True,True
1019000,FantasyDefenseSeason,TeamID,integer,32,True,The unique ID of this team,True,False
1019000,FantasyDefenseSeason,GlobalTeamID,integer,32,True,A globally unique ID for this team. This value is guaranteed to be unique across all sports/leagues.,False,False
1019000,FantasyDefenseSeason,FanDuelFantasyPointsAllowed,decimal,32,True,FanDuel fantasy points allowed to opposing offensive players (QB; RB; WR and TE),True,True
1019000,FantasyDefenseSeason,FanDuelQuarterbackFantasyPointsAllowed,decimal,32,True,FanDuel fantasy points allowed to opposing quarterbacks,True,True
1019000,FantasyDefenseSeason,FanDuelRunningbackFantasyPointsAllowed,decimal,32,True,FanDuel fantasy points allowed to opposing running backs,True,True
1019000,FantasyDefenseSeason,FanDuelWideReceiverFantasyPointsAllowed,decimal,32,True,FanDuel fantasy points allowed to opposing wide receivers,True,True
1019000,FantasyDefenseSeason,FanDuelTightEndFantasyPointsAllowed,decimal,32,True,FanDuel fantasy points allowed to opposing tight ends,True,True
1019000,FantasyDefenseSeason,FanDuelKickerFantasyPointsAllowed,decimal,32,True,FanDuel fantasy points allowed to opposing kickers,True,True
1019000,FantasyDefenseSeason,DraftKingsFantasyPointsAllowed,decimal,32,True,DraftKings fantasy points allowed to opposing offensive players (QB; RB; WR and TE),True,True
1019000,FantasyDefenseSeason,DraftKingsQuarterbackFantasyPointsAllowed,decimal,32,True,DraftKings fantasy points allowed to opposing quarterbacks,True,True
1019000,FantasyDefenseSeason,DraftKingsRunningbackFantasyPointsAllowed,decimal,32,True,DraftKings fantasy points allowed to opposing running backs,True,True
1019000,FantasyDefenseSeason,DraftKingsWideReceiverFantasyPointsAllowed,decimal,32,True,DraftKings fantasy points allowed to opposing wide receivers,True,True
1019000,FantasyDefenseSeason,DraftKingsTightEndFantasyPointsAllowed,decimal,32,True,DraftKings fantasy points allowed to opposing tight ends,True,True
1019000,FantasyDefenseSeason,DraftKingsKickerFantasyPointsAllowed,decimal,32,True,DraftKings fantasy points allowed to opposing kickers,True,True
1019000,FantasyDefenseSeason,YahooFantasyPointsAllowed,decimal,32,True,Yahoo fantasy points allowed to opposing offensive players (QB; RB; WR and TE),True,True
1019000,FantasyDefenseSeason,YahooQuarterbackFantasyPointsAllowed,decimal,32,True,Yahoo fantasy points allowed to opposing quarterbacks,True,True
1019000,FantasyDefenseSeason,YahooRunningbackFantasyPointsAllowed,decimal,32,True,Yahoo fantasy points allowed to opposing running backs,True,True
1019000,FantasyDefenseSeason,YahooWideReceiverFantasyPointsAllowed,decimal,32,True,Yahoo fantasy points allowed to opposing wide receivers,True,True
1019000,FantasyDefenseSeason,YahooTightEndFantasyPointsAllowed,decimal,32,True,Yahoo fantasy points allowed to opposing tight ends,True,True
1019000,FantasyDefenseSeason,YahooKickerFantasyPointsAllowed,decimal,32,True,Yahoo fantasy points allowed to opposing kickers,True,True
1019000,FantasyDefenseSeason,FantasyPointsFantasyDraft,decimal,32,True,Fantasy points based on FantasyDraft's daily fantasy scoring system.,True,True
1019000,FantasyDefenseSeason,FantasyDraftFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed to opposing offensive players (QB; RB; WR and TE),True,True
1019000,FantasyDefenseSeason,FantasyDraftQuarterbackFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed to opposing quarterbacks,True,True
1019000,FantasyDefenseSeason,FantasyDraftRunningbackFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed to opposing running backs,True,True
1019000,FantasyDefenseSeason,FantasyDraftWideReceiverFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed to opposing wide receivers,True,True
1019000,FantasyDefenseSeason,FantasyDraftTightEndFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed to opposing tight ends,True,True
1019000,FantasyDefenseSeason,FantasyDraftKickerFantasyPointsAllowed,decimal,32,True,FantasyDraft fantasy points allowed to opposing kickers,True,True
1019000,FantasyDefenseSeason,ScoringDetails,ScoringDetail[],,True,The details of the scoring plays this fantasy DST recorded,False,True
1019000,FantasyDefenseSeason,AverageDraftPositionDynasty,decimal,32,True,The average draft position of the team's fantasy defense (DST) in dynasty leagues,False,True
1019000,FantasyDefenseSeason,AverageDraftPosition2QB,decimal,32,True,The average draft position of the team's fantasy defense (DST) in 2 Quarterback Leagues,False,True
1020000,News,NewsID,integer,32,False,Unique ID of news story,False,False
1020000,News,Source,string,50,True,The source of the story (RotoBaller; NBCSports.com; etc.),False,False
1020000,News,Updated,datetime,,False,The date/time that the content was published (UTC time zone),False,False
1020000,News,TimeAgo,string,50,True,A description of how long ago this content was published,False,False
1020000,News,Title,string,100,True,The brief title of the news (typically less than 100 characters),False,False
1020000,News,Content,string,5000,True,The full body content of the story,False,False
1020000,News,Url,string,250,True,The url of the full story,False,False
1020000,News,TermsOfUse,string,500,True,The terms of use with using this news item; credit must be given to the originator of the story when specified in the terms of use,False,False
1020000,News,Author,string,50,True,The author of the content,False,False
1020000,News,Categories,string,100,True,Comma delimited meta tags describing the categories of this content. Possible tags include: Top Headlines; Breaking News; Injury; Sit/Start; Waiver Wire; Risers; Fallers; Lineups; Transactions; Free Agents; Prospects/Rookies; Game Recap; Matchup Outlook; NFL Draft,False,False
1020000,News,PlayerID,integer,32,True,The PlayerID of the player who relates to this story,False,False
1020000,News,TeamID,integer,32,True,The TeamID of the team that relates to this story,False,False
1020000,News,Team,string,10,True,The team that relates to this story,False,False
1020000,News,PlayerID2,integer,32,True,The PlayerID of the player who relates to this story,False,False
1020000,News,TeamID2,integer,32,True,The TeamID of the team that relates to this story,False,False
1020000,News,Team2,string,10,True,The team that relates to this story,False,False
1020000,News,OriginalSource,string,100,True,The original source who broke this news (before it was picked up by the publisher of this blurb),False,False
1020000,News,OriginalSourceUrl,string,1000,True,The URL of the original source who broke this news blurb,False,False
1027000,Quarter,QuarterID,integer,32,False,Unique identifier for each Quarter.,True,False
1027000,Quarter,ScoreID,integer,32,False,The unique identifier of the Score record this Quarter belongs to.,True,False
1027000,Quarter,Number,integer,32,False,The Number (Order) of the Quarter in the scope of the Game.,True,False
1027000,Quarter,Name,string,10,False,The Name of the Quarter (possible values: 1; 2; 3; 4; OT; OT2; OT3; etc),True,False
1027000,Quarter,Description,string,20,True,The long description of the Quarter.,True,False
1027000,Quarter,AwayTeamScore,integer,32,True,The total points scored by the away team in this Quarter.,True,True
1027000,Quarter,HomeTeamScore,integer,32,True,The total points scored by the home team in this Quarter.,True,True
1027000,Quarter,Updated,datetime,,True,The database generated timestamp of when this Quarter was last updated.,True,False
1027000,Quarter,Created,datetime,,True,The database generated timestamp of when this Quarter was first created.,True,False
1043000,PlayByPlay,Score,Score,,True,The latest regular season stats for this player,False,False
1043000,PlayByPlay,Quarters,Quarter[],,True,The latest regular season stats for this player,False,False
1043000,PlayByPlay,Plays,Play[],,True,The latest regular season stats for this player,False,False
1028000,Play,PlayID,integer,32,False,Unique identifier for each Play.,True,False
1028000,Play,QuarterID,integer,32,False,The QuarterID of the Quarter record; in which this Play occurred.,True,False
1028000,Play,QuarterName,string,10,True,The Name of the Quarter; in which this Play occurred.,True,False
1028000,Play,Sequence,integer,32,True,The order in which this Play / Event happened over the course of the Game.,True,False
1028000,Play,TimeRemainingMinutes,integer,32,True,The minutes of the time remaining in the Quarter; when this play occurred.,True,False
1028000,Play,TimeRemainingSeconds,integer,32,True,The seconds of the time remaining in the Quarter; when this play occurred.,True,False
1028000,Play,PlayTime,datetime,,True,The estimated timestamp of when this Play occurred on the field. Please note that we do not have scouts at the venue; so this is an estimate based on our TV feed and estimated TV feed delay.,True,False
1028000,Play,Updated,datetime,,True,The database generated timestamp of when this Play was last updated.,True,False
1028000,Play,Created,datetime,,True,The database generated timestamp of when this Play was first created.,True,False
1028000,Play,Team,string,10,True,The abbreviation of the Team that this Play was executed by.,True,False
1028000,Play,Opponent,string,10,True,The abbreviation of the Opponent of the Team that this Play was executed by.,True,False
1028000,Play,Down,integer,32,True,The Down when this Play occurred.,True,True
1028000,Play,Distance,integer,32,True,The Distance when this Play occurred.,True,True
1028000,Play,YardLine,integer,32,True,The Yard Line of where this Play occurred.,True,True
1028000,Play,YardLineTerritory,string,10,True,The Territory of the Yard Line of where this Play occurred.,True,True
1028000,Play,YardsToEndZone,integer,32,True,The number of yards to go to reach the end zone at the start of the Play.,True,True
1028000,Play,Type,string,20,True,The Type of Play that occurred (possible values: Rush; PassCompleted; PassIncomplete; PassIntercepted; TwoPointConversion; Punt; Kickoff; FieldGoal; ExtraPoint; Fumble; Penalty; Sack; Timeout; Period),True,False
1028000,Play,YardsGained,integer,32,True,The yards gained or lost on the play,True,True
1028000,Play,Description,string,250,True,The description of the Play.,True,True
1028000,Play,IsScoringPlay,boolean,,True,Indicates whether this Play was a scoring play.,True,False
1028000,Play,ScoringPlay,ScoringPlay,,True,The details of the scoring play attached to this play (if any).,False,False
1028000,Play,PlayStats,PlayStat[],,True,The player stats accumulated during this play.,False,False
1029000,PlayStat,PlayStatID,integer,32,False,Unique identifier for each PlayStat.,True,False
1029000,PlayStat,PlayID,integer,32,False,The PlayID of the Play record; in which this PlayStat occurred.,True,False
1029000,PlayStat,Sequence,integer,32,False,The order in which the PlayStat was registered to the Play.,True,False
1029000,PlayStat,PlayerID,integer,32,False,The PlayerID of the Player whose stats this represents.,True,False
1029000,PlayStat,Name,string,50,False,The Name of the Player whose stats this represents.,True,False
1029000,PlayStat,Team,string,10,False,The Team of the Player.,True,False
1029000,PlayStat,Opponent,string,10,False,The Opponent of the Player.,True,False
1029000,PlayStat,HomeOrAway,string,4,False,Whether the Player was Home or Away (possible values: HOME; AWAY),True,False
1029000,PlayStat,Direction,string,20,True,The Direction this Play occurred (possible values: Left; Middle; Right),True,True
1029000,PlayStat,Updated,datetime,,True,The database generated timestamp of when this PlayStat was last updated.,True,False
1029000,PlayStat,Created,datetime,,True,The database generated timestamp of when this PlayStat was first created.,True,False
1029000,PlayStat,PassingAttempts,integer,32,True,Passing attempts on the play,True,True
1029000,PlayStat,PassingCompletions,integer,32,True,Passing completions on the play,True,True
1029000,PlayStat,PassingYards,integer,32,True,Passing yards on the play,True,True
1029000,PlayStat,PassingTouchdowns,integer,32,True,Passing touchdowns thrown on the play,True,True
1029000,PlayStat,PassingInterceptions,integer,32,True,Passing interceptions thrown on the play,True,True
1029000,PlayStat,PassingSacks,integer,32,True,Times sacked on the play,True,True
1029000,PlayStat,PassingSackYards,integer,32,True,Yards lost from being sacked on the play,True,True
1029000,PlayStat,RushingAttempts,integer,32,True,Rushing attempts on the play,True,True
1029000,PlayStat,RushingYards,integer,32,True,Rushing yards on the play,True,True
1029000,PlayStat,RushingTouchdowns,integer,32,True,Rushing touchdowns on the play,True,True
1029000,PlayStat,ReceivingTargets,integer,32,True,Receiving targets on the play,True,True
1029000,PlayStat,Receptions,integer,32,True,Receptions on the play,True,True
1029000,PlayStat,ReceivingYards,integer,32,True,Receiving yards on the play,True,True
1029000,PlayStat,ReceivingTouchdowns,integer,32,True,Receiving touchdowns on the play,True,True
1029000,PlayStat,Fumbles,integer,32,True,Times fumbled on the play,True,True
1029000,PlayStat,FumblesLost,integer,32,True,Fumbles lost on the play,True,True
1029000,PlayStat,TwoPointConversionAttempts,integer,32,True,Two point conversion attempts on the play,True,True
1029000,PlayStat,TwoPointConversionPasses,integer,32,True,Two point conversion passes on the play,True,True
1029000,PlayStat,TwoPointConversionRuns,integer,32,True,Two point conversion runs on the play,True,True
1029000,PlayStat,TwoPointConversionReceptions,integer,32,True,Two point conversion receptions on the play,True,True
1029000,PlayStat,TwoPointConversionReturns,integer,32,True,Two point conversion returns on the play,True,True
1029000,PlayStat,SoloTackles,integer,32,True,Solo tackles on the play,True,True
1029000,PlayStat,AssistedTackles,integer,32,True,Assisted tackles on the play,True,True
1029000,PlayStat,TacklesForLoss,integer,32,True,Tackles for loss of yards on the play,True,True
1029000,PlayStat,Sacks,decimal,32,True,Sacks by this player on the play,True,True
1029000,PlayStat,SackYards,decimal,32,True,Sack yards by this player on the play,True,True
1029000,PlayStat,PassesDefended,integer,32,True,Passes defended on the play,True,True
1029000,PlayStat,Safeties,integer,32,True,Safeties scored by this player on the play,True,True
1029000,PlayStat,FumblesForced,integer,32,True,Fumbles forced on the play,True,True
1029000,PlayStat,FumblesRecovered,integer,32,True,Fumbles recovered on the play,True,True
1029000,PlayStat,FumbleReturnYards,integer,32,True,Fumble recovery return yards on the play,True,True
1029000,PlayStat,FumbleReturnTouchdowns,integer,32,True,Fumble recoveries returned for touchdowns on the play,True,True
1029000,PlayStat,Interceptions,integer,32,True,Interceptions made on the play,True,True
1029000,PlayStat,InterceptionReturnYards,integer,32,True,Interception return yards on the play,True,True
1029000,PlayStat,InterceptionReturnTouchdowns,integer,32,True,Interception return touchdowns on the play,True,True
1029000,PlayStat,PuntReturns,integer,32,True,Punts returned on the play,True,True
1029000,PlayStat,PuntReturnYards,integer,32,True,Punt return yards on the play,True,True
1029000,PlayStat,PuntReturnTouchdowns,integer,32,True,Punt returns for touchdowns on the play,True,True
1029000,PlayStat,KickReturns,integer,32,True,Kicks returned on the play,True,True
1029000,PlayStat,KickReturnYards,integer,32,True,Kick return yards on the play,True,True
1029000,PlayStat,KickReturnTouchdowns,integer,32,True,Kick return touchdowns on the play,True,True
1029000,PlayStat,BlockedKicks,integer,32,True,Blocked kicks on the play,True,True
1029000,PlayStat,BlockedKickReturns,integer,32,True,Blocked kick returns on the play,True,True
1029000,PlayStat,BlockedKickReturnYards,integer,32,True,Blocked kick return yards on the play,True,True
1029000,PlayStat,BlockedKickReturnTouchdowns,integer,32,True,Blocked kick return touchdowns on the play,True,True
1029000,PlayStat,FieldGoalReturns,integer,32,True,Field goal returns on the play,True,True
1029000,PlayStat,FieldGoalReturnYards,integer,32,True,Field goal return yards on the play,True,True
1029000,PlayStat,FieldGoalReturnTouchdowns,integer,32,True,Field goal return touchdowns on the play,True,True
1029000,PlayStat,Kickoffs,integer,32,True,Kickoffs by this player on the play,True,True
1029000,PlayStat,KickoffYards,integer,32,True,Gross kickoff yards by this player on the play,True,True
1029000,PlayStat,KickoffTouchbacks,integer,32,True,Kickoff touchbacks on the play,True,True
1029000,PlayStat,Punts,integer,32,True,Punts by this player on the play,True,True
1029000,PlayStat,PuntYards,integer,32,True,Gross punt yards by this player on the play,True,True
1029000,PlayStat,PuntTouchbacks,integer,32,True,Punt touchbacks by this player on the play,True,True
1029000,PlayStat,PuntsHadBlocked,integer,32,True,Punts by this player that were blocked on the play,True,True
1029000,PlayStat,FieldGoalsAttempted,integer,32,True,Field goals attempted on the play,True,True
1029000,PlayStat,FieldGoalsMade,integer,32,True,Field goals made on the play,True,True
1029000,PlayStat,FieldGoalsYards,integer,32,True,Field goal yards attempted on the play,True,True
1029000,PlayStat,FieldGoalsHadBlocked,integer,32,True,Field goals attempted by this player that were blocked on the play,True,True
1029000,PlayStat,ExtraPointsAttempted,integer,32,True,Extra points attempted by this player on the play,True,True
1029000,PlayStat,ExtraPointsMade,integer,32,True,Extra points made by this player on the play,True,True
1029000,PlayStat,ExtraPointsHadBlocked,integer,32,True,Extra point attempts by this player that were blocked on the play,True,True
1029000,PlayStat,Penalties,integer,32,True,Penalties enforced against this player on the play (placeholder for data intended to be added in the future),True,True
1029000,PlayStat,PenaltyYards,integer,32,True,Penalty yards enforced against this player on the play (placeholder for data intended to be added in the future),True,True
1021000,PlayerGameProjection,GameKey,string,10,False,A 9 digit unique code identifying the game that this record corresponds to.  The GameID is composed of Season; SeasonType; Week and HomeTeam.,False,False
1021000,PlayerGameProjection,PlayerID,integer,32,True,Unique ID assigned to each player that stays with them throughout their career,True,False
1021000,PlayerGameProjection,SeasonType,integer,32,False,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar).,True,False
1021000,PlayerGameProjection,Season,integer,32,False,The NFL season of the game,True,False
1021000,PlayerGameProjection,GameDate,datetime,,False,The date/time of the game,True,False
1021000,PlayerGameProjection,Week,integer,32,False,The NFL week of the game (regular season: 1 to 17; preseason: 0 to 4; postseason: 1 to 4),True,False
1021000,PlayerGameProjection,Team,string,50,True,The abbreviation of the Team,True,False
1021000,PlayerGameProjection,Opponent,string,50,True,The abbreviation of the Opponent,True,False
1021000,PlayerGameProjection,HomeOrAway,string,4,True,Whether the player is Home or Away,True,False
1021000,PlayerGameProjection,Number,integer,32,False,Player's jersey number,True,False
1021000,PlayerGameProjection,Name,string,50,True,Player's name,True,False
1021000,PlayerGameProjection,Position,string,50,True,Player's position for this particular game or season. Possible values: C; CB; DB; DE; DE/LB; DL; DT; FB; FS; G; ILB; K; KR; LB; LS; NT; OL; OLB; OT; P; QB; RB; S; SS; T; TE; WR,True,False
